CBSA,CBSA Title,MSA_central_outlying,Year,NAME,zip_code,total_population,median_age_all,median_age_white,median_age_black,avg_hhd_sz_all,avg_hhd_sz_ownocc,avg_hhd_sz_renter,median_hhd_inc_all,median_hhd_inc_white,median_hhd_inc_black,median_hhd_inc_hisp,median_gross_rent,med_gr_rent_pct_hhd_inc,house_value_q1,house_value_median,house_value_q3,race_pct_white,race_pct_black,race_pct_amerind_aknat,race_pct_asian,race_pct_pacisld,race_pct_other,race_pct_twoplus,ethnicity_pct_hisp,geomob_same_house_1yr_all,geomob_same_house_1yr_white,geomob_same_house_1yr_black,geomob_moved_in_county_1yr_all,geomob_moved_in_county_1yr_white,geomob_moved_in_county_1yr_black,geomob_moved_diff_state_1yr_all,geomob_moved_diff_state_1yr_white,geomob_moved_diff_state_1yr_black,occupied_housing_pct_pop,occupied_owner_pct_pop,occupied_renter_pct_pop,hhd_pct_no_vehicle,hhd_4plus_no_vehicle,houseburden_over30pct_inc_renters,houseburden_over30pct_inc_own_mrtg,houseburden_over30pct_inc_own_nomrtg,houseburden_over30pct_inc_all,edu_pop_no_hs_diploma,edu_pop_bach_degree_plus,edu_pop_grad_degree_plus,hhd_comp_pct_married,hhd_comp_pct_married_chldrn,hhd_comp_pct_sgl_prnt,pop_pct_65over,pop_below_poverty_all,pop_below_poverty_white,pop_below_poverty_black,pop_over65_live_alone,pop_pct_disability,hhd_pct_food_assist,hhd_chld_pct_food_assist,hhd_sglprt_pct_food_assist,pop_pct_medicaid,pop_pct_no_hltinsur,supermarkets,ConvenienceStore,AlcoholStore,PhysicianOffice,MentalHlthSpecialist,MentalHlthPractice,ChildcareFacility,fast_food,BINGE,BPHIGH,BPMED,CHECKUP,COREM,COREW,CSMOKING,DENTAL,DEPRESSION,DIABETES,GHLTH,LPA,MHLTH,OBESITY,PHLTH,SLEEP,NatWalkInd_zip,calc_mhv_to_mhi_all,calc_mhv_to_mhi_white,calc_mhv_to_mhi_black,calc_mhv_to_mhi_hisp,calc_houseburden_renter_salary_need,calc_houseburden_renter_salary_gap_white,calc_houseburden_renter_salary_gap_black,flag_vuln_BDC_rpt,BP_rank,flag_bp_group,median_hhd_inc_white_PctChg,median_hhd_inc_black_PctChg,median_gross_rent_PctChg,vcnthouse_value_median_PctChg,houseburden_over30pct_inc_renters_Chg,houseburden_over30pct_inc_all_Chg,pop_below_poverty_all_Chg,pop_below_poverty_white_Chg,pop_below_poverty_black_Chg,calc_mhv_to_mhi_all_Chg,calc_mhv_to_mhi_white_Chg,calc_mhv_to_mhi_black_Chg,calc_houseburden_renter_salary_need_PctChg,tbl_datetime
28940,"Knoxville, TN",Central,2015,ZCTA5 37803,37803,31565,44.4,44.7,37.5,2.58,2.59,2.54,54431,55392,26408,71979,789,32.1,136600,187100,268800,0.966450182,0.011595121,0.002977982,0.007254871,0,0.000380168,0.011341676,0.013559322,0.883231326,0.885829772,0.781420765,0.081327907,0.082297982,0.032786885,0.013811004,0.011761588,0,0.98989387,0.787940856,0.212059144,0.030183078,0.026646365,0.49712313,0.269397269,0.087674352,0.265710045,0.092548669,0.270172298,0.09697919,0.60473363,0.30093972,0.087325235,0.197560589,0.113618076,0.112620713,0,0.256885328,0.130028483,0.113227775,0.067046017,0.02754412,0.13562902,0.098569463,,,,,,,,,,,,,,,,,,,,,,,,,,3.437379435,3.377744079,7.08497425,2.59936926,31560,23832,-5152,,,,,,,,,,,,,,,,,12/5/22 9:15
28940,"Knoxville, TN",Central,2020,ZCTA5 37803,37803,32016,47.4,48.4,51.2,2.44,2.47,2.33,65060,64531,70298,,864,29.8,153500,213000,302100,0.951274363,0.01011994,0.00049975,0.002748626,0,0.00584083,0.029516492,0.016616692,0.914727209,0.913938789,0.978395062,0.048985149,0.050698603,0,0.021310281,0.020592149,0,0.991504248,0.826329385,0.173670615,0.037393245,0,0.449091677,0.204728546,0.036585366,0.185581288,0.07915953,0.29792389,0.129704666,0.563591598,0.160960222,0.030622451,0.224606447,0.076066732,0.077620734,0.05362776,0.282886243,0.141095199,0.053704701,0.024774948,0.009309841,0.139139486,0.068923096,,,,8,,,,,0.134,0.397,0.797,0.763,0.387,0.391,0.205,0.623,0.258,0.117,0.149,0.238,0.155,0.352,0.11,0.316,5.259357468,3.273901014,3.30073918,3.029958178,,34560,29971,35738,0,0.438709677,2_Mod,0.164987724,1.661996365,0.095057034,0.138428648,-0.048031453,-0.080128757,-0.037551344,-0.034999978,0.05362776,-0.16347842,-0.077004899,-4.055016072,0.095057034,12/5/22 9:15
28940,"Knoxville, TN",Central,2015,ZCTA5 37804,37804,24901,39.5,41,24.3,2.6,2.56,2.7,48622,49058,25278,33125,784,33.6,110900,157600,212600,0.921328461,0.036504558,0.00329304,0.007108148,0,0.002851291,0.028914501,0.048070359,0.872123696,0.875721143,0.806380638,0.056937624,0.056458361,0.122112211,0.037498478,0.036464526,0.01210121,0.938596844,0.730232757,0.269767243,0.039644642,0.016146394,0.424528302,0.270398482,0.127798128,0.271404775,0.124725307,0.239353804,0.075013363,0.562687396,0.33714816,0.111506341,0.169631742,0.156013421,0.145432692,0.100694444,0.251071339,0.156430141,0.141810105,0.07806774,0.044975014,0.20034836,0.093186248,,,,,,,,,,,,,,,,,,,,,,,,,,3.241331085,3.212523951,6.234670464,4.757735849,31360,17698,-6082,,,,,,,,,,,,,,,,,12/5/22 9:15
28940,"Knoxville, TN",Central,2020,ZCTA5 37804,37804,27040,40.7,42.5,28.9,2.68,2.7,2.62,66988,66943,38636,80379,922,26.5,126300,165800,239800,0.920303254,0.026368343,0.00295858,0.015754438,0.002440828,0.002255917,0.029918639,0.04489645,0.907943247,0.911369342,0.851332398,0.0559714,0.05360758,0.053295933,0.014113879,0.012875536,0.07713885,0.942307692,0.779984301,0.220015699,0.027041246,0,0.376228358,0.199689027,0.07504363,0.201809764,0.114352077,0.208934262,0.072003457,0.603535354,0.223063973,0.06344697,0.2,0.099207284,0.089809431,0.483592401,0.176617874,0.131115012,0.073653199,0.0440867,0.02756734,0.154926353,0.070365565,5,,,30,,,5,12,0.14,0.383,0.769,0.751,0.371,0.373,0.229,0.582,0.272,0.116,0.164,0.256,0.171,0.364,0.117,0.329,6.40831872,2.475070162,2.476733938,4.291334507,2.062727827,36880,30063,1756,0,0.316935484,2_Mod,0.36456847,0.528443706,0.176020408,0.052030457,-0.048299944,-0.069595011,-0.056806137,-0.055623261,0.382897956,-0.766260923,-0.735790013,-1.943335958,0.176020408,12/5/22 9:15
28940,"Knoxville, TN",Central,2015,ZCTA5 37806,37806,2694,44,44,7,2.52,2.46,2.74,36113,35783,,,657,23.6,60700,87300,156300,0.959168523,0.02264291,0,0,0,0,0.018188567,0,0.842675635,0.853858145,0.245901639,0.03064275,0.031956352,0,0.036995516,0.020654716,0.754098361,1,0.778025241,0.221974759,0.068160598,0,0.220183486,0.367403315,0.065173116,0.198879552,0.228587016,0.091653028,0.016366612,0.559290383,0.201871658,0.048128342,0.226429102,0.197104677,0.205495356,0,0.198360656,0.261321455,0.178338002,0.098039216,0.014005602,0.249443207,0.152561247,,,,,,,,,,,,,,,,,,,,,,,,,,2.417412012,2.439706006,,,26280,9503,,,,,,,,,,,,,,,,,,12/5/22 9:15
28940,"Knoxville, TN",Central,2020,ZCTA5 37806,37806,2925,43.3,41.8,86.3,2.4,2.14,2.98,50605,51492,,,725,24.5,81000,128900,166800,0.94974359,0.04991453,0,0,0,0,0.00034188,0.001025641,0.882393162,0.876169906,1,0.084444444,0.088912887,0,0.015042735,0.015838733,0,1,0.616410256,0.383589744,0.01965602,0,0.212201592,0.272965879,0.064794816,0.175266175,0.175287356,0.143678161,0.029214559,0.569205569,0.226044226,0.010647011,0.188034188,0.111794872,0.117350612,0,0.176363636,0.188717949,0.122850123,0.064701065,0.026208026,0.237606838,0.101538462,,,,,,,,,0.145,0.407,0.784,0.755,0.384,0.388,0.25,0.55,0.287,0.134,0.185,0.269,0.181,0.369,0.131,0.354,3.737926919,2.547179132,2.503301484,,,29000,22492,,0,0.531451613,2_Mod,0.43900735,,0.103500761,0.476517755,-0.007981895,-0.023613377,-0.085309805,-0.088144744,0,0.12976712,0.063595478,,0.103500761,12/5/22 9:15
28940,"Knoxville, TN",Outlying,2015,ZCTA5 37807,37807,10351,35.8,35.8,34.6,2.71,2.65,2.87,33400,33300,,,556,26.9,70500,98200,164400,0.986378128,0.008115158,0,0.001062699,0,0,0.004444015,0.011689692,0.901121404,0.903005735,0.607142857,0.034714773,0.03193593,0.392857143,0.002242808,0.002274076,0,0.983576466,0.690894804,0.309105196,0.079466667,0.012195122,0.379216044,0.282397004,0.154021244,0.2656,0.257382701,0.091590466,0.029231,0.5,0.290262172,0.157677903,0.148005024,0.252907844,0.250226199,0.654545455,0.25188744,0.203729146,0.320533333,0.179733333,0.093866667,0.339352306,0.150539745,,,,,,,,,,,,,,,,,,,,,,,,,,2.94011976,2.948948949,,,22240,11060,,,,,,,,,,,,,,,,,,12/5/22 9:15
28940,"Knoxville, TN",Outlying,2020,ZCTA5 37807,37807,11397,41,41.3,49.4,2.73,2.7,2.79,47917,48782,,,733,27.2,87000,136200,184300,0.970079846,0.007984557,0,0,0.001667105,0.000263227,0.020005265,0.003334211,0.881776444,0.879107874,0.901098901,0.062422744,0.064087392,0.032967033,0.001589264,0.001092399,0.065934066,0.982802492,0.744040711,0.255959289,0.022384428,0.014173228,0.300291545,0.175177763,0.05345502,0.16107056,0.216364565,0.136839418,0.061781976,0.564720195,0.227493917,0.06350365,0.169079582,0.184423284,0.172318211,0.118644068,0.181576145,0.194826048,0.227493917,0.128710462,0.087591241,0.287600357,0.065031222,,,,3,,,,9,0.146,0.388,0.765,0.74,0.344,0.319,0.286,0.507,0.291,0.129,0.203,0.289,0.188,0.378,0.138,0.357,4.873505373,2.842415009,2.792013448,,,29320,19462,,0,0.355645161,2_Mod,0.464924925,,0.318345324,0.386965377,-0.078924499,-0.10452944,-0.068484559,-0.077907988,-0.535901387,-0.097704751,-0.156935501,,0.318345324,12/5/22 9:15
24620,"Greeneville, TN",Central,2015,ZCTA5 37809,37809,2164,40.6,40.9,,2.57,2.54,2.67,37454,37361,,,607,24.3,48500,86300,155000,0.979667283,0,0,0,0,0.012939002,0.007393715,0.050369686,0.949860724,0.948815166,,0.038068709,0.038862559,,0,0,,1,0.791127542,0.208872458,0.014251781,0.103448276,0.278106509,0.326359833,0.02764977,0.162707838,0.179012346,0.132373114,0.048010974,0.442992874,0.246753247,0.163265306,0.162661738,0.243983011,0.241445783,,0.147727273,0.155669145,0.188836105,0.143705463,0.071258907,0.242565056,0.117565056,,,,,,,,,,,,,,,,,,,,,,,,,,2.304159769,2.309895345,,,24280,13081,,,,,,,,,,,,,,,,,,12/5/22 9:15
24620,"Greeneville, TN",Central,2020,ZCTA5 37809,37809,2584,42,44.9,,2.82,2.43,3.89,65678,65654,,,826,19.5,82300,112800,168400,0.92879257,0.01122291,0,0.004643963,0,0,0.055340557,0,0.850489237,0.838886546,1,0.135420744,0.145929987,0,0.007436399,0.008013496,0,1,0.633126935,0.366873065,0.027292576,0,0.323770492,0.215962441,0.091503268,0.18231441,0.136890951,0.07424594,0.042923434,0.636462882,0.19650655,0.040393013,0.149380805,0.205108359,0.20875,1,0.082901554,0.192724458,0.122270742,0.081877729,0.065502183,0.276315789,0.065789474,,,,,,,,,0.136,0.43,0.784,0.752,0.353,0.302,0.289,0.478,0.283,0.143,0.211,0.31,0.183,0.402,0.147,0.372,3.411921048,1.717470081,1.718097907,,,33040,32614,,0,0.759677419,2_Mod,0.757287011,,0.360790774,0.307068366,0.045663983,0.019606572,-0.038874652,-0.032695783,,-0.586689688,-0.591797438,,0.360790774,12/5/22 9:15
24620,"Greeneville, TN",Central,2015,ZCTA5 37810,37810,1823,42,44.7,,2.35,2.31,2.55,32745,32941,,,527,27.1,45000,86800,137100,0.884805266,0.023038947,0,0.015907844,0,0,0.076247943,0,0.947104677,0.940699126,1,0.036191537,0.040574282,0,0,0,0,1,0.83763028,0.16236972,0.06314433,0.116438356,0.206896552,0.304477612,0.101538462,0.204896907,0.2215478,0.08801214,0.025037936,0.458762887,0.324009324,0.130536131,0.155238618,0.27133974,0.201880878,0.619047619,0.363957597,0.259462425,0.228092784,0.115979381,0.050257732,0.263302249,0.117388919,,,,,,,,,,,,,,,,,,,,,,,,,,2.65078638,2.635014116,,,21080,11861,,,,,,,,,,,,,,,,,,12/5/22 9:15
24620,"Greeneville, TN",Central,2020,ZCTA5 37810,37810,1981,39,41,,2.98,2.96,3.11,43167,43889,,,,,74100,122200,190000,0.921251893,0,0,0,0,0,0.078748107,0.076224129,0.926299849,0.963835616,,0.011105502,0.012054795,,0,0,,1,0.86017163,0.13982837,0.027108434,0,0,0.3,0.11884058,0.165662651,0.259148618,0.106796117,0.053024645,0.59186747,0.222891566,0.045180723,0.199394245,0.333671915,0.282956426,,0.081012658,0.287228672,0.087349398,0.024096386,0.024096386,0.232205957,0.131246845,,,,,,,,,0.145,0.412,0.773,0.745,0.356,0.312,0.276,0.495,0.276,0.132,0.194,0.296,0.178,0.392,0.137,0.368,3.418161967,2.830866171,2.784296749,,,,,,0,0.586290323,2_Mod,0.33235178,,,0.407834101,-0.206896552,-0.039234257,0.062332175,0.081075548,,0.180079791,0.149282632,,,12/5/22 9:15
28700,"Kingsport-Bristol, TN-VA",Central,2015,ZCTA5 37811,37811,3484,44.2,43.9,,2.55,2.58,2.39,40709,40405,,,677,31.4,56200,89600,152400,0.991389208,0,0,0.008610792,0,0,0,0.016073479,0.861769809,0.860560093,,0.030942741,0.031213536,,0.038750723,0.039089848,,1,0.834959816,0.165040184,0.054133138,0,0.406639004,0.213307241,0.099186992,0.196049744,0.193433544,0.110759494,0.040743671,0.506217996,0.212698413,0.117460317,0.181400689,0.146151629,0.147426577,,0.265822785,0.198622273,0.258961229,0.083394294,0.076810534,0.269517796,0.115097589,,,,,,,,,,,,,,,,,,,,,,,,,,2.200987497,2.217547333,,,27080,13325,,,,,,,,,,,,,,,,,,12/5/22 9:15
28700,"Kingsport-Bristol, TN-VA",Central,2020,ZCTA5 37811,37811,3926,49.5,49.6,33.5,2.4,2.29,3.02,40754,40855,,,624,20.9,58200,126700,203400,0.980896587,0.012226184,0,0.004584819,0,0,0.00229241,0.060112073,0.883596536,0.890677746,0.25,0.009933775,0.01012724,0,0.012735609,0.005453129,0.604166667,1,0.815333673,0.184666327,0.012844037,0,0.183333333,0.285932722,0.066126856,0.171253823,0.154606424,0.10307095,0.023649841,0.483180428,0.076452599,0.058103976,0.18262863,0.177319588,0.178975033,0.145833333,0.267782427,0.289098319,0.111314985,0.0617737,0.047094801,0.276107998,0.068772287,,,,,,,,,0.132,0.432,0.79,0.757,0.354,0.348,0.283,0.499,0.294,0.151,0.223,0.299,0.183,0.412,0.151,0.377,4.057044775,3.108897286,3.101211602,,,24960,15895,,0,0.777419355,2_Mod,0.011137235,,-0.078286558,0.4140625,-0.223305671,-0.024795921,0.031167959,0.031548455,,0.90790979,0.883664269,,-0.078286558,12/5/22 9:15
34100,"Morristown, TN",Central,2015,ZCTA5 37813,37813,16889,39.9,41.3,42.8,2.49,2.49,2.5,32023,34390,18142,16616,650,37.1,74100,106500,143800,0.875717923,0.041802357,0.006394695,0.006217064,0,0.036532654,0.033335307,0.143229321,0.910983144,0.923717249,0.923512748,0.047387679,0.04735262,0.042492918,0.012476756,0.009074782,0,1,0.622239327,0.377760673,0.079238601,0.002314815,0.535840188,0.290064103,0.171296296,0.352368305,0.222946321,0.106156748,0.031298234,0.465545227,0.283210731,0.147771527,0.1559595,0.293669681,0.270106737,0.347025496,0.282839787,0.209034859,0.260587281,0.147557916,0.079238601,0.2881788,0.185973441,,,,,,,,,,,,,,,,,,,,,,,,,,3.325734628,3.096830474,5.87035608,6.409484834,26000,8390,-7858,,,,,,,,,,,,,,,,,12/5/22 9:15
34100,"Morristown, TN",Central,2020,ZCTA5 37813,37813,17946,39.3,44.1,28.1,2.65,2.67,2.6,35838,37891,,26722,677,29.6,84400,118800,161400,0.834392065,0.056837178,0.003120473,0.010141536,0.005795163,0.048032988,0.041680597,0.186671124,0.938971621,0.932492582,0.980392157,0.025175611,0.026571351,0,0.014779432,0.016387915,0.019607843,1,0.67859133,0.32140867,0.062583026,0.03147541,0.407490975,0.210125619,0.053312629,0.2299631,0.200401976,0.121514111,0.032660581,0.474391144,0.158081181,0.08501845,0.147219436,0.239515805,0.171066235,0.440206186,0.313020439,0.170344366,0.256236162,0.153505535,0.062730627,0.339574278,0.152290204,,,,12,,,,21,0.133,0.421,0.771,0.747,0.356,0.297,0.284,0.451,0.288,0.149,0.239,0.327,0.189,0.396,0.153,0.357,7.276068736,3.314917127,3.135309176,,4.445775017,27080,10811,,0,0.676612903,2_Mod,0.10180285,,0.041538462,0.115492958,-0.128349213,-0.122405205,-0.054153876,-0.099040503,0.09318069,-0.010817501,0.038478702,,0.041538462,12/5/22 9:15
34100,"Morristown, TN",Central,2015,ZCTA5 37814,37814,33755,39.4,41.5,33.6,2.59,2.51,2.73,39072,41250,26065,19732,662,30.1,88300,133400,199200,0.859605984,0.052555177,0,0.008946823,0.000355503,0.049563028,0.028973485,0.127477411,0.840949982,0.84574505,0.687463894,0.0847727,0.075060785,0.258809936,0.031036344,0.033831191,0.006932409,0.977336691,0.624825705,0.375174295,0.058306521,0.019237148,0.441260745,0.304192685,0.119828049,0.299144628,0.190206342,0.182117057,0.072327724,0.498548223,0.261592686,0.156735323,0.180091838,0.204214431,0.169726556,0.415592028,0.274633124,0.177569245,0.229145413,0.134426744,0.075100055,0.233570456,0.183472075,,,,,,,,,,,,,,,,,,,,,,,,,,3.414209664,3.233939394,5.117974295,6.760591932,26480,14770,-415,,,,,,,,,,,,,,,,,12/5/22 9:15
34100,"Morristown, TN",Central,2020,ZCTA5 37814,37814,34359,39.4,40.6,54.1,2.54,2.62,2.41,45898,48499,23088,31581,740,30.5,102500,146500,191600,0.874618004,0.043743997,0.003172386,0.009837306,0.004773131,0.01979103,0.044064146,0.11475887,0.89569001,0.907424844,0.833666001,0.056711942,0.046909678,0.064537591,0.012230258,0.010626135,0.025948104,0.972583603,0.639045995,0.360954005,0.059445078,0.017378711,0.476969093,0.201093145,0.064017071,0.267198784,0.150502097,0.202999873,0.065505699,0.473204105,0.180387685,0.055036108,0.182979714,0.157901071,0.138961217,0.391804457,0.304931231,0.192852668,0.120486507,0.067426834,0.030558723,0.256450795,0.103123229,7,,4,34,,,5,36,0.134,0.408,0.777,0.752,0.378,0.307,0.24,0.503,0.269,0.137,0.202,0.293,0.173,0.372,0.134,0.343,5.900151058,3.191860212,3.020680839,6.345287595,4.63886514,29600,18899,-6512,0,0.542741935,2_Mod,0.175733333,-0.114214464,0.117824773,0.0982009,0.035708348,-0.031945845,-0.04631336,-0.030765339,-0.023787571,-0.222349452,-0.213258555,1.2273133,0.117824773,12/5/22 9:15
24620,"Greeneville, TN",Central,2015,ZCTA5 37818,37818,5380,42.9,43.8,31.5,2.57,2.64,2.37,34482,35059,,41771,524,24.5,65600,98900,155200,0.954832714,0.024349442,0,0,0,0.009665428,0.011152416,0.014684015,0.919753086,0.918019957,0.923664122,0.052375608,0.0547838,0,0.01271979,0.011543729,0.06870229,0.995910781,0.745427398,0.254572602,0.053186392,0.023376623,0.340277778,0.310495627,0.136969697,0.250119789,0.247808765,0.066666667,0.02124834,0.586008625,0.218690401,0.092180547,0.192193309,0.18197026,0.161962235,0.664122137,0.134689922,0.268215613,0.200766651,0.109247724,0.063727839,0.251486989,0.160594796,,,,,,,,,,,,,,,,,,,,,,,,,,2.8681631,2.820958955,,2.367671351,20960,14099,,,,,,,,,,,,,,,,,,12/5/22 9:15
24620,"Greeneville, TN",Central,2020,ZCTA5 37818,37818,5328,47.5,47.4,53,2.53,2.62,2.25,37844,38000,,2499,663,29.7,42200,82800,137900,0.973911411,0.007882883,0.00487988,0,0,0.00731982,0.006006006,0.011073574,0.918893311,0.919813157,0.976190476,0.067652075,0.066562865,0,0,0,0,0.999061562,0.788653015,0.211346985,0.028055159,0,0.392785571,0.319018405,0.094537815,0.23490252,0.219750672,0.073576143,0.023955023,0.434617214,0.136471707,0.03233476,0.203453453,0.225108225,0.215307306,0.380952381,0.271217712,0.343093093,0.221112696,0.07703281,0.051830718,0.351163664,0.117117117,,,,,,,,,0.141,0.415,0.78,0.749,0.368,0.312,0.27,0.503,0.277,0.133,0.192,0.292,0.177,0.39,0.137,0.366,4.321293562,2.187929394,2.178947368,,33.1332533,26520,11480,,0,0.620967742,2_Mod,0.083887162,,0.265267176,-0.162790698,0.052507793,-0.015217269,0.043137965,0.053345071,-0.283169756,-0.680233705,-0.642011586,,0.265267176,12/5/22 9:15
28940,"Knoxville, TN",Outlying,2015,ZCTA5 37819,37819,697,48.8,48.4,,2.36,2.73,1.67,27656,35391,,,623,45.8,49000,70900,115700,0.944045911,0,0,0,0,0,0.055954089,0,0.883787661,0.876899696,,0.017216643,0.018237082,,0.098995696,0.104863222,,1,0.753228121,0.246771879,0.101694915,0,0.640776699,0.34375,0.15625,0.386440678,0.427184466,0.110679612,0.005825243,0.613559322,0.282926829,0.03902439,0.169296987,0.242467719,0.256838906,,0.474576271,0.351506456,0.2,0.084745763,0.061016949,0.319942611,0.100430416,,,,,,,,,,,,,,,,,,,,,,,,,,2.563638993,2.003334181,,,24920,10471,,,,,,,,,,,,,,,,,,12/5/22 9:15
28940,"Knoxville, TN",Outlying,2020,ZCTA5 37819,37819,665,35.8,35.2,,2.68,2.93,2.21,50078,50039,,,596,13.7,67900,121900,181500,0.983458647,0,0,0,0,0,0.016541353,0,0.793939394,0.790446841,,0.087878788,0.089368259,,0,0,,1,0.717293233,0.282706767,0.060483871,0,0.164705882,0.29787234,0.146551724,0.181451613,0.298795181,0.171084337,0.05060241,0.467741935,0.177419355,0.024193548,0.139849624,0.215151515,0.211093991,,0.333333333,0.287218045,0.258064516,0.125,0.100806452,0.384962406,0.108270677,,,,,,,,,0.132,0.441,0.783,0.753,0.307,0.266,0.316,0.43,0.294,0.156,0.252,0.345,0.197,0.394,0.169,0.364,1.547577687,2.434202644,2.436099842,,,23840,26199,,0,0.860483871,3_High,0.413890537,,-0.043338684,0.71932299,-0.476070817,-0.204989065,-0.027316204,-0.045744915,,-0.129436349,0.432765661,,-0.043338684,12/5/22 9:15
34100,"Morristown, TN",Central,2015,ZCTA5 37820,37820,8128,44.1,44.2,56.1,2.89,2.79,3.36,45337,45317,40536,,689,22.6,85200,122700,196600,0.973917323,0.011441929,0,0.00492126,0,0.003075787,0.006643701,0.038877953,0.893129771,0.89380531,0.698924731,0.050480177,0.050442478,0.11827957,0.02684068,0.027560051,0,1,0.790477362,0.209522638,0.036667853,0.02,0.270216963,0.343939394,0.126272912,0.254538982,0.188310535,0.174986676,0.070172322,0.563189747,0.211880262,0.126286249,0.198449803,0.182681633,0.184800507,0.161290323,0.129572226,0.23105315,0.189035244,0.093983624,0.044855821,0.219488189,0.14554626,,,,,,,,,,,,,,,,,,,,,,,,,,2.706398747,2.707593177,3.026939017,,27560,17757,12976,,,,,,,,,,,,,,,,,12/5/22 9:15
34100,"Morristown, TN",Central,2020,ZCTA5 37820,37820,7715,41.6,42,63.1,2.69,2.68,2.74,48488,49306,,2499,688,19.2,83600,137800,201200,0.956578095,0.005573558,0.000907323,0.004277382,0.001166559,0.001425794,0.03007129,0.018405703,0.921172638,0.921934605,0.813953488,0.017980456,0.015531335,0.186046512,0.0152443,0.015667575,0,1,0.795204148,0.204795852,0.030355897,0,0.235701906,0.19524618,0.164716472,0.191556176,0.136694576,0.143065162,0.046596287,0.55722261,0.23098395,0.053733426,0.190278678,0.182269226,0.16193337,0.581395349,0.215258856,0.176539209,0.168178646,0.113398465,0.052686671,0.251069345,0.076215165,,,,,,,,,0.143,0.401,0.768,0.745,0.37,0.377,0.25,0.549,0.27,0.127,0.178,0.277,0.174,0.373,0.127,0.35,4.731765299,2.841940274,2.794791709,,55.14205682,27520,21786,,0,0.471774194,2_Mod,0.088024362,,-0.001451379,0.123064385,-0.034515056,-0.062982806,-0.000412407,-0.022867137,0.420105026,0.135541527,0.087198532,,-0.001451379,12/5/22 9:15
35460,"Newport, TN",Central,2015,ZCTA5 37821,37821,22122,43.3,43.8,52.3,2.32,2.34,2.28,27463,27765,26953,,536,29.4,61000,97900,152100,0.947066269,0.020432149,0.00560528,0,0,0.003480698,0.023415604,0.026805895,0.878185924,0.889067524,0.847345133,0.085910495,0.080873039,0.148230088,0.01834355,0.014177141,0.004424779,0.984856704,0.648092899,0.351907101,0.085310073,0.012820513,0.386654751,0.349392871,0.112861644,0.274864376,0.215573823,0.090613649,0.037214044,0.432081693,0.185801351,0.185801351,0.185607088,0.291555392,0.295254748,0.363414634,0.363113113,0.224807622,0.297734284,0.159132007,0.110839272,0.311011359,0.151016856,,,,,,,,,,,,,,,,,,,,,,,,,,3.564796271,3.52602197,3.632248729,,21440,6325,5513,,,,,,,,,,,,,,,,,12/5/22 9:15
35460,"Newport, TN",Central,2020,ZCTA5 37821,37821,21657,44,44.7,42.1,2.49,2.48,2.51,36354,36378,,24643,685,27.4,60100,103000,162200,0.933000877,0.021886688,0.009881332,0.015514614,0.001523757,0.000369396,0.017823337,0.027150575,0.922036891,0.918875902,0.957494407,0.047484087,0.049589654,0.011185682,0.008595456,0.009201691,0,0.983977467,0.641482872,0.358517128,0.047145531,0.007138608,0.334101382,0.278257118,0.072055138,0.221104352,0.179478806,0.107308471,0.041734701,0.463851193,0.12318671,0.089026673,0.20289052,0.221308376,0.209707656,0.459821429,0.235073753,0.218439783,0.242512869,0.132194665,0.075105288,0.332927515,0.090794156,6,3,,8,,,,18,0.132,0.432,0.786,0.752,0.334,0.324,0.292,0.497,0.29,0.15,0.231,0.313,0.191,0.39,0.156,0.351,5.88162783,2.833250811,2.831381604,,4.179685915,27400,8978,,0,0.777419355,2_Mod,0.310210697,,0.277985075,0.052093973,-0.052553369,-0.053760024,-0.070247016,-0.085547092,0.096406794,-0.73154546,-0.694640366,,0.277985075,12/5/22 9:15
99999,,Outlying,2015,ZCTA5 37825,37825,8636,45.1,45.1,47.5,2.24,2.36,1.99,31287,31612,,,469,33,58100,102400,168400,0.965493284,0.004400185,0.001389532,0,0.002894859,0,0.02582214,0.007295044,0.825183802,0.832547455,1,0.072353834,0.074960706,0,0.071303536,0.065288357,0,0.986220472,0.717858401,0.282141599,0.126052632,0.049306626,0.432006633,0.286317568,0.114184397,0.268684211,0.239099859,0.107047976,0.029535865,0.455,0.236237538,0.14260945,0.194766095,0.254573351,0.25195122,0.692307692,0.348370927,0.230362804,0.265526316,0.078947368,0.048684211,0.271926735,0.125161442,,,,,,,,,,,,,,,,,,,,,,,,,,3.272924857,3.239276224,,,18760,12852,,,,,,,,,,,,,,,,,,12/5/22 9:15
